GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,HD01_VD03,VacancyRate
1500000US360290024004,360290024004,"Block Group 4, Census Tract 24, Erie County, New York",476,451,25,0.052521008
1500000US360290024005,360290024005,"Block Group 5, Census Tract 24, Erie County, New York",286,250,36,0.125874126
1500000US360290024006,360290024006,"Block Group 6, Census Tract 24, Erie County, New York",369,297,72,0.195121951
1500000US360290025021,360290025021,"Block Group 1, Census Tract 25.02, Erie County, New York",592,559,33,0.055743243
1500000US360290025022,360290025022,"Block Group 2, Census Tract 25.02, Erie County, New York",585,518,67,0.114529915
1500000US360290027021,360290027021,"Block Group 1, Census Tract 27.02, Erie County, New York",312,189,123,0.394230769
1500000US360290027022,360290027022,"Block Group 2, Census Tract 27.02, Erie County, New York",256,131,125,0.48828125
1500000US360290027023,360290027023,"Block Group 3, Census Tract 27.02, Erie County, New York",393,248,145,0.368956743
1500000US360290027024,360290027024,"Block Group 4, Census Tract 27.02, Erie County, New York",448,322,126,0.28125
1500000US360290028001,360290028001,"Block Group 1, Census Tract 28, Erie County, New York",224,157,67,0.299107143
1500000US360290028002,360290028002,"Block Group 2, Census Tract 28, Erie County, New York",418,232,186,0.444976077
1500000US360290028003,360290028003,"Block Group 3, Census Tract 28, Erie County, New York",230,152,78,0.339130435
1500000US360290028004,360290028004,"Block Group 4, Census Tract 28, Erie County, New York",485,395,90,0.18556701
1500000US360290029001,360290029001,"Block Group 1, Census Tract 29, Erie County, New York",276,128,148,0.536231884
1500000US360290029002,360290029002,"Block Group 2, Census Tract 29, Erie County, New York",343,215,128,0.373177843
1500000US360290029003,360290029003,"Block Group 3, Census Tract 29, Erie County, New York",247,128,119,0.481781377
1500000US360290029004,360290029004,"Block Group 4, Census Tract 29, Erie County, New York",339,250,89,0.262536873
1500000US360290030001,360290030001,"Block Group 1, Census Tract 30, Erie County, New York",361,323,38,0.105263158
1500000US360290030002,360290030002,"Block Group 2, Census Tract 30, Erie County, New York",628,487,141,0.224522293
1500000US360290030003,360290030003,"Block Group 3, Census Tract 30, Erie County, New York",433,251,182,0.420323326
1500000US360290031001,360290031001,"Block Group 1, Census Tract 31, Erie County, New York",363,149,214,0.58953168
1500000US360290031002,360290031002,"Block Group 2, Census Tract 31, Erie County, New York",337,240,97,0.287833828
1500000US360290031003,360290031003,"Block Group 3, Census Tract 31, Erie County, New York",417,251,166,0.398081535
1500000US360290031004,360290031004,"Block Group 4, Census Tract 31, Erie County, New York",209,186,23,0.110047847
1500000US360290033011,360290033011,"Block Group 1, Census Tract 33.01, Erie County, New York",331,223,108,0.326283988
1500000US360290033012,360290033012,"Block Group 2, Census Tract 33.01, Erie County, New York",383,315,68,0.177545692
1500000US360290033013,360290033013,"Block Group 3, Census Tract 33.01, Erie County, New York",716,548,168,0.234636872
1500000US360290033014,360290033014,"Block Group 4, Census Tract 33.01, Erie County, New York",455,347,108,0.237362637
1500000US360290033021,360290033021,"Block Group 1, Census Tract 33.02, Erie County, New York",398,290,108,0.271356784
1500000US360290033022,360290033022,"Block Group 2, Census Tract 33.02, Erie County, New York",667,568,99,0.148425787
1500000US360290033023,360290033023,"Block Group 3, Census Tract 33.02, Erie County, New York",363,260,103,0.283746556
1500000US360290033024,360290033024,"Block Group 4, Census Tract 33.02, Erie County, New York",468,333,135,0.288461538
1500000US360290034001,360290034001,"Block Group 1, Census Tract 34, Erie County, New York",423,332,91,0.215130024
1500000US360290034002,360290034002,"Block Group 2, Census Tract 34, Erie County, New York",319,225,94,0.294670846
1500000US360290034003,360290034003,"Block Group 3, Census Tract 34, Erie County, New York",358,179,179,0.5
1500000US360290034004,360290034004,"Block Group 4, Census Tract 34, Erie County, New York",269,205,64,0.237918216
1500000US360290034005,360290034005,"Block Group 5, Census Tract 34, Erie County, New York",219,150,69,0.315068493
1500000US360290035001,360290035001,"Block Group 1, Census Tract 35, Erie County, New York",209,186,23,0.110047847
1500000US360290035002,360290035002,"Block Group 2, Census Tract 35, Erie County, New York",514,349,165,0.321011673
1500000US360290035003,360290035003,"Block Group 3, Census Tract 35, Erie County, New York",619,458,161,0.260096931
1500000US360290035004,360290035004,"Block Group 4, Census Tract 35, Erie County, New York",679,520,159,0.234167894
1500000US360290036001,360290036001,"Block Group 1, Census Tract 36, Erie County, New York",363,277,86,0.236914601
1500000US360290036002,360290036002,"Block Group 2, Census Tract 36, Erie County, New York",343,230,113,0.329446064
1500000US360290036003,360290036003,"Block Group 3, Census Tract 36, Erie County, New York",502,345,157,0.312749004
1500000US360290036004,360290036004,"Block Group 4, Census Tract 36, Erie County, New York",208,185,23,0.110576923
1500000US360290037001,360290037001,"Block Group 1, Census Tract 37, Erie County, New York",493,427,66,0.133874239
1500000US360290037002,360290037002,"Block Group 2, Census Tract 37, Erie County, New York",433,382,51,0.11778291
1500000US360290037003,360290037003,"Block Group 3, Census Tract 37, Erie County, New York",175,118,57,0.325714286
1500000US360290037004,360290037004,"Block Group 4, Census Tract 37, Erie County, New York",537,430,107,0.199255121
1500000US360290037005,360290037005,"Block Group 5, Census Tract 37, Erie County, New York",345,289,56,0.162318841
1500000US360290038001,360290038001,"Block Group 1, Census Tract 38, Erie County, New York",531,454,77,0.145009416
1500000US360290038002,360290038002,"Block Group 2, Census Tract 38, Erie County, New York",288,265,23,0.079861111
1500000US360290038003,360290038003,"Block Group 3, Census Tract 38, Erie County, New York",525,434,91,0.173333333
1500000US360290039011,360290039011,"Block Group 1, Census Tract 39.01, Erie County, New York",602,484,118,0.196013289
1500000US360290040011,360290040011,"Block Group 1, Census Tract 40.01, Erie County, New York",582,502,80,0.137457045
1500000US360290040012,360290040012,"Block Group 2, Census Tract 40.01, Erie County, New York",491,334,157,0.319755601
1500000US360290040013,360290040013,"Block Group 3, Census Tract 40.01, Erie County, New York",500,457,43,0.086
1500000US360290040014,360290040014,"Block Group 4, Census Tract 40.01, Erie County, New York",420,302,118,0.280952381
1500000US360290040015,360290040015,"Block Group 5, Census Tract 40.01, Erie County, New York",322,293,29,0.090062112
1500000US360290041001,360290041001,"Block Group 1, Census Tract 41, Erie County, New York",701,558,143,0.203994294
1500000US360290041002,360290041002,"Block Group 2, Census Tract 41, Erie County, New York",490,445,45,0.091836735
1500000US360290041003,360290041003,"Block Group 3, Census Tract 41, Erie County, New York",434,382,52,0.119815668
1500000US360290041004,360290041004,"Block Group 4, Census Tract 41, Erie County, New York",670,554,116,0.173134328
1500000US360290042001,360290042001,"Block Group 1, Census Tract 42, Erie County, New York",325,286,39,0.12
1500000US360290042002,360290042002,"Block Group 2, Census Tract 42, Erie County, New York",385,280,105,0.272727273
1500000US360290042003,360290042003,"Block Group 3, Census Tract 42, Erie County, New York",299,220,79,0.264214047
1500000US360290042004,360290042004,"Block Group 4, Census Tract 42, Erie County, New York",237,237,0,0
1500000US360290042005,360290042005,"Block Group 5, Census Tract 42, Erie County, New York",434,434,0,0
1500000US360290043001,360290043001,"Block Group 1, Census Tract 43, Erie County, New York",450,353,97,0.215555556
1500000US360290043002,360290043002,"Block Group 2, Census Tract 43, Erie County, New York",337,318,19,0.056379822
1500000US360290043003,360290043003,"Block Group 3, Census Tract 43, Erie County, New York",675,505,170,0.251851852
1500000US360290043004,360290043004,"Block Group 4, Census Tract 43, Erie County, New York",172,172,0,0
1500000US360290043005,360290043005,"Block Group 5, Census Tract 43, Erie County, New York",364,364,0,0
1500000US360290043006,360290043006,"Block Group 6, Census Tract 43, Erie County, New York",439,318,121,0.275626424
1500000US360290043007,360290043007,"Block Group 7, Census Tract 43, Erie County, New York",174,141,33,0.189655172
1500000US360290044011,360290044011,"Block Group 1, Census Tract 44.01, Erie County, New York",342,291,51,0.149122807
1500000US360290044012,360290044012,"Block Group 2, Census Tract 44.01, Erie County, New York",452,376,76,0.168141593
1500000US360290044013,360290044013,"Block Group 3, Census Tract 44.01, Erie County, New York",760,680,80,0.105263158
1500000US360290044014,360290044014,"Block Group 4, Census Tract 44.01, Erie County, New York",598,490,108,0.180602007
1500000US360290044021,360290044021,"Block Group 1, Census Tract 44.02, Erie County, New York",774,723,51,0.065891473
1500000US360290044022,360290044022,"Block Group 2, Census Tract 44.02, Erie County, New York",527,527,0,0
1500000US360290045001,360290045001,"Block Group 1, Census Tract 45, Erie County, New York",592,548,44,0.074324324
1500000US360290045002,360290045002,"Block Group 2, Census Tract 45, Erie County, New York",661,625,36,0.054462935
1500000US360290045003,360290045003,"Block Group 3, Census Tract 45, Erie County, New York",517,481,36,0.069632495
1500000US360290045004,360290045004,"Block Group 4, Census Tract 45, Erie County, New York",298,298,0,0
1500000US360290045005,360290045005,"Block Group 5, Census Tract 45, Erie County, New York",367,367,0,0
1500000US360290045006,360290045006,"Block Group 6, Census Tract 45, Erie County, New York",270,233,37,0.137037037
1500000US360290046011,360290046011,"Block Group 1, Census Tract 46.01, Erie County, New York",266,266,0,0
1500000US360290046012,360290046012,"Block Group 2, Census Tract 46.01, Erie County, New York",324,276,48,0.148148148
1500000US360290046013,360290046013,"Block Group 3, Census Tract 46.01, Erie County, New York",387,369,18,0.046511628
1500000US360290046014,360290046014,"Block Group 4, Census Tract 46.01, Erie County, New York",436,336,100,0.229357798
1500000US360290046021,360290046021,"Block Group 1, Census Tract 46.02, Erie County, New York",4,4,0,0
1500000US360290047001,360290047001,"Block Group 1, Census Tract 47, Erie County, New York",493,456,37,0.07505071
1500000US360290047002,360290047002,"Block Group 2, Census Tract 47, Erie County, New York",460,384,76,0.165217391
1500000US360290047003,360290047003,"Block Group 3, Census Tract 47, Erie County, New York",612,468,144,0.235294118
1500000US360290047004,360290047004,"Block Group 4, Census Tract 47, Erie County, New York",755,716,39,0.051655629
1500000US360290047005,360290047005,"Block Group 5, Census Tract 47, Erie County, New York",712,445,267,0.375
1500000US360290048001,360290048001,"Block Group 1, Census Tract 48, Erie County, New York",586,543,43,0.07337884
1500000US360290048002,360290048002,"Block Group 2, Census Tract 48, Erie County, New York",679,646,33,0.048600884
1500000US360290048003,360290048003,"Block Group 3, Census Tract 48, Erie County, New York",639,639,0,0
1500000US360290049001,360290049001,"Block Group 1, Census Tract 49, Erie County, New York",954,819,135,0.141509434
1500000US360290049002,360290049002,"Block Group 2, Census Tract 49, Erie County, New York",836,708,128,0.153110048
1500000US360290049003,360290049003,"Block Group 3, Census Tract 49, Erie County, New York",422,393,29,0.068720379
1500000US360290049004,360290049004,"Block Group 4, Census Tract 49, Erie County, New York",362,322,40,0.110497238
1500000US360290049005,360290049005,"Block Group 5, Census Tract 49, Erie County, New York",623,567,56,0.08988764
1500000US360290050001,360290050001,"Block Group 1, Census Tract 50, Erie County, New York",544,544,0,0
1500000US360290050002,360290050002,"Block Group 2, Census Tract 50, Erie County, New York",248,248,0,0
1500000US360290050003,360290050003,"Block Group 3, Census Tract 50, Erie County, New York",471,382,89,0.18895966
1500000US360290051001,360290051001,"Block Group 1, Census Tract 51, Erie County, New York",962,896,66,0.068607069
1500000US360290051002,360290051002,"Block Group 2, Census Tract 51, Erie County, New York",402,402,0,0
1500000US360290051003,360290051003,"Block Group 3, Census Tract 51, Erie County, New York",682,682,0,0
1500000US360290051004,360290051004,"Block Group 4, Census Tract 51, Erie County, New York",459,441,18,0.039215686
1500000US360290052011,360290052011,"Block Group 1, Census Tract 52.01, Erie County, New York",490,383,107,0.218367347
1500000US360290052012,360290052012,"Block Group 2, Census Tract 52.01, Erie County, New York",291,276,15,0.051546392
1500000US360290052013,360290052013,"Block Group 3, Census Tract 52.01, Erie County, New York",242,152,90,0.371900826
1500000US360290052014,360290052014,"Block Group 4, Census Tract 52.01, Erie County, New York",524,442,82,0.15648855
1500000US360290052021,360290052021,"Block Group 1, Census Tract 52.02, Erie County, New York",350,302,48,0.137142857
1500000US360290052022,360290052022,"Block Group 2, Census Tract 52.02, Erie County, New York",678,544,134,0.197640118
1500000US360290053001,360290053001,"Block Group 1, Census Tract 53, Erie County, New York",271,264,7,0.025830258
1500000US360290053002,360290053002,"Block Group 2, Census Tract 53, Erie County, New York",301,275,26,0.086378738
1500000US360290054001,360290054001,"Block Group 1, Census Tract 54, Erie County, New York",809,761,48,0.059332509
1500000US360290054002,360290054002,"Block Group 2, Census Tract 54, Erie County, New York",431,410,21,0.048723898
1500000US360290054003,360290054003,"Block Group 3, Census Tract 54, Erie County, New York",281,281,0,0
1500000US360290054004,360290054004,"Block Group 4, Census Tract 54, Erie County, New York",537,537,0,0
1500000US360290055001,360290055001,"Block Group 1, Census Tract 55, Erie County, New York",513,404,109,0.212475634
1500000US360290055002,360290055002,"Block Group 2, Census Tract 55, Erie County, New York",662,522,140,0.211480363
1500000US360290055003,360290055003,"Block Group 3, Census Tract 55, Erie County, New York",455,301,154,0.338461538
1500000US360290055004,360290055004,"Block Group 4, Census Tract 55, Erie County, New York",449,386,63,0.140311804
1500000US360290056001,360290056001,"Block Group 1, Census Tract 56, Erie County, New York",285,243,42,0.147368421
1500000US360290056002,360290056002,"Block Group 2, Census Tract 56, Erie County, New York",264,256,8,0.03030303
1500000US360290056003,360290056003,"Block Group 3, Census Tract 56, Erie County, New York",620,574,46,0.074193548
1500000US360290056004,360290056004,"Block Group 4, Census Tract 56, Erie County, New York",485,430,55,0.113402062
1500000US360290056005,360290056005,"Block Group 5, Census Tract 56, Erie County, New York",380,303,77,0.202631579
1500000US360290057001,360290057001,"Block Group 1, Census Tract 57, Erie County, New York",444,368,76,0.171171171
1500000US360290057002,360290057002,"Block Group 2, Census Tract 57, Erie County, New York",358,295,63,0.175977654
1500000US360290057003,360290057003,"Block Group 3, Census Tract 57, Erie County, New York",508,385,123,0.242125984
1500000US360290058011,360290058011,"Block Group 1, Census Tract 58.01, Erie County, New York",554,500,54,0.097472924
1500000US360290058012,360290058012,"Block Group 2, Census Tract 58.01, Erie County, New York",494,416,78,0.157894737
1500000US360290058013,360290058013,"Block Group 3, Census Tract 58.01, Erie County, New York",435,435,0,0
1500000US360290058021,360290058021,"Block Group 1, Census Tract 58.02, Erie County, New York",350,328,22,0.062857143
1500000US360290058022,360290058022,"Block Group 2, Census Tract 58.02, Erie County, New York",652,520,132,0.202453988
1500000US360290058023,360290058023,"Block Group 3, Census Tract 58.02, Erie County, New York",330,249,81,0.245454545
1500000US360290058024,360290058024,"Block Group 4, Census Tract 58.02, Erie County, New York",596,525,71,0.119127517
1500000US360290059001,360290059001,"Block Group 1, Census Tract 59, Erie County, New York",269,269,0,0
1500000US360290059002,360290059002,"Block Group 2, Census Tract 59, Erie County, New York",365,313,52,0.142465753
1500000US360290059003,360290059003,"Block Group 3, Census Tract 59, Erie County, New York",345,258,87,0.252173913
1500000US360290059004,360290059004,"Block Group 4, Census Tract 59, Erie County, New York",349,321,28,0.080229226
1500000US360290059005,360290059005,"Block Group 5, Census Tract 59, Erie County, New York",627,627,0,0
1500000US360290061001,360290061001,"Block Group 1, Census Tract 61, Erie County, New York",578,485,93,0.160899654
1500000US360290061002,360290061002,"Block Group 2, Census Tract 61, Erie County, New York",322,252,70,0.217391304
1500000US360290061003,360290061003,"Block Group 3, Census Tract 61, Erie County, New York",324,207,117,0.361111111
1500000US360290061004,360290061004,"Block Group 4, Census Tract 61, Erie County, New York",519,424,95,0.183044316
1500000US360290061005,360290061005,"Block Group 5, Census Tract 61, Erie County, New York",457,404,53,0.115973742
1500000US360290062011,360290062011,"Block Group 1, Census Tract 62.01, Erie County, New York",0,0,0,#DIV/0!
1500000US360290063011,360290063011,"Block Group 1, Census Tract 63.01, Erie County, New York",498,498,0,0
1500000US360290063012,360290063012,"Block Group 2, Census Tract 63.01, Erie County, New York",526,496,30,0.057034221
1500000US360290063013,360290063013,"Block Group 3, Census Tract 63.01, Erie County, New York",439,428,11,0.025056948
1500000US360290063014,360290063014,"Block Group 4, Census Tract 63.01, Erie County, New York",604,528,76,0.125827815
1500000US360290063015,360290063015,"Block Group 5, Census Tract 63.01, Erie County, New York",299,256,43,0.143812709
1500000US360290063021,360290063021,"Block Group 1, Census Tract 63.02, Erie County, New York",531,434,97,0.1826742
1500000US360290063022,360290063022,"Block Group 2, Census Tract 63.02, Erie County, New York",488,488,0,0
1500000US360290063023,360290063023,"Block Group 3, Census Tract 63.02, Erie County, New York",303,303,0,0
1500000US360290065011,360290065011,"Block Group 1, Census Tract 65.01, Erie County, New York",424,385,39,0.091981132
1500000US360290065012,360290065012,"Block Group 2, Census Tract 65.01, Erie County, New York",430,336,94,0.218604651
1500000US360290065013,360290065013,"Block Group 3, Census Tract 65.01, Erie County, New York",400,286,114,0.285
1500000US360290065014,360290065014,"Block Group 4, Census Tract 65.01, Erie County, New York",318,257,61,0.191823899
1500000US360290066011,360290066011,"Block Group 1, Census Tract 66.01, Erie County, New York",306,226,80,0.261437908
1500000US360290066012,360290066012,"Block Group 2, Census Tract 66.01, Erie County, New York",756,662,94,0.124338624
1500000US360290066013,360290066013,"Block Group 3, Census Tract 66.01, Erie County, New York",347,323,24,0.069164265
1500000US360290066021,360290066021,"Block Group 1, Census Tract 66.02, Erie County, New York",467,403,64,0.137044968
1500000US360290066022,360290066022,"Block Group 2, Census Tract 66.02, Erie County, New York",375,314,61,0.162666667
1500000US360290066023,360290066023,"Block Group 3, Census Tract 66.02, Erie County, New York",642,548,94,0.146417445
1500000US360290067011,360290067011,"Block Group 1, Census Tract 67.01, Erie County, New York",894,809,85,0.0950783
1500000US360290067012,360290067012,"Block Group 2, Census Tract 67.01, Erie County, New York",468,435,33,0.070512821
1500000US360290067013,360290067013,"Block Group 3, Census Tract 67.01, Erie County, New York",962,769,193,0.200623701
1500000US360290067021,360290067021,"Block Group 1, Census Tract 67.02, Erie County, New York",776,702,74,0.095360825
1500000US360290067022,360290067022,"Block Group 2, Census Tract 67.02, Erie County, New York",1160,1016,144,0.124137931
1500000US360290067023,360290067023,"Block Group 3, Census Tract 67.02, Erie County, New York",454,403,51,0.112334802
1500000US360290068001,360290068001,"Block Group 1, Census Tract 68, Erie County, New York",498,498,0,0
1500000US360290068002,360290068002,"Block Group 2, Census Tract 68, Erie County, New York",627,430,197,0.314194577
1500000US360290068003,360290068003,"Block Group 3, Census Tract 68, Erie County, New York",542,445,97,0.17896679
1500000US360290068004,360290068004,"Block Group 4, Census Tract 68, Erie County, New York",635,556,79,0.124409449
1500000US360290069011,360290069011,"Block Group 1, Census Tract 69.01, Erie County, New York",310,228,82,0.264516129
1500000US360290069012,360290069012,"Block Group 2, Census Tract 69.01, Erie County, New York",364,357,7,0.019230769
1500000US360290069013,360290069013,"Block Group 3, Census Tract 69.01, Erie County, New York",644,451,193,0.299689441
1500000US360290069014,360290069014,"Block Group 4, Census Tract 69.01, Erie County, New York",330,218,112,0.339393939
1500000US360290069021,360290069021,"Block Group 1, Census Tract 69.02, Erie County, New York",739,682,57,0.077131258
1500000US360290069022,360290069022,"Block Group 2, Census Tract 69.02, Erie County, New York",535,463,72,0.134579439
1500000US360290069023,360290069023,"Block Group 3, Census Tract 69.02, Erie County, New York",415,395,20,0.048192771
1500000US360290069024,360290069024,"Block Group 4, Census Tract 69.02, Erie County, New York",507,428,79,0.15581854
1500000US360290070001,360290070001,"Block Group 1, Census Tract 70, Erie County, New York",489,412,77,0.157464213
1500000US360290070002,360290070002,"Block Group 2, Census Tract 70, Erie County, New York",543,351,192,0.35359116
1500000US360290070003,360290070003,"Block Group 3, Census Tract 70, Erie County, New York",409,328,81,0.19804401
1500000US360290071011,360290071011,"Block Group 1, Census Tract 71.01, Erie County, New York",396,343,53,0.133838384
1500000US360290071012,360290071012,"Block Group 2, Census Tract 71.01, Erie County, New York",551,499,52,0.094373866
1500000US360290071013,360290071013,"Block Group 3, Census Tract 71.01, Erie County, New York",592,514,78,0.131756757
1500000US360290071014,360290071014,"Block Group 4, Census Tract 71.01, Erie County, New York",448,369,79,0.176339286
1500000US360290071021,360290071021,"Block Group 1, Census Tract 71.02, Erie County, New York",731,636,95,0.12995896
1500000US360290071022,360290071022,"Block Group 2, Census Tract 71.02, Erie County, New York",469,404,65,0.138592751
1500000US360290071023,360290071023,"Block Group 3, Census Tract 71.02, Erie County, New York",367,243,124,0.337874659
1500000US360290072021,360290072021,"Block Group 1, Census Tract 72.02, Erie County, New York",1032,936,96,0.093023256
1500000US360290073021,360290073021,"Block Group 1, Census Tract 73.02, Erie County, New York",562,461,101,0.179715302
1500000US360290073022,360290073022,"Block Group 2, Census Tract 73.02, Erie County, New York",340,340,0,0
1500000US360290073023,360290073023,"Block Group 3, Census Tract 73.02, Erie County, New York",381,381,0,0
1500000US360290073024,360290073024,"Block Group 4, Census Tract 73.02, Erie County, New York",968,968,0,0
1500000US360290073025,360290073025,"Block Group 5, Census Tract 73.02, Erie County, New York",494,494,0,0
1500000US360290073026,360290073026,"Block Group 6, Census Tract 73.02, Erie County, New York",463,435,28,0.060475162
1500000US360290073031,360290073031,"Block Group 1, Census Tract 73.03, Erie County, New York",434,398,36,0.082949309
1500000US360290073032,360290073032,"Block Group 2, Census Tract 73.03, Erie County, New York",1027,935,92,0.089581305
1500000US360290073033,360290073033,"Block Group 3, Census Tract 73.03, Erie County, New York",1023,1023,0,0
1500000US360290073034,360290073034,"Block Group 4, Census Tract 73.03, Erie County, New York",517,517,0,0
1500000US360290073041,360290073041,"Block Group 1, Census Tract 73.04, Erie County, New York",995,931,64,0.064321608
1500000US360290073042,360290073042,"Block Group 2, Census Tract 73.04, Erie County, New York",1086,1063,23,0.021178637
1500000US360290076001,360290076001,"Block Group 1, Census Tract 76, Erie County, New York",353,353,0,0
1500000US360290076002,360290076002,"Block Group 2, Census Tract 76, Erie County, New York",507,500,7,0.013806706
1500000US360290076003,360290076003,"Block Group 3, Census Tract 76, Erie County, New York",471,431,40,0.08492569
1500000US360290077001,360290077001,"Block Group 1, Census Tract 77, Erie County, New York",586,501,85,0.145051195
1500000US360290077002,360290077002,"Block Group 2, Census Tract 77, Erie County, New York",587,444,143,0.243611584
1500000US360290077003,360290077003,"Block Group 3, Census Tract 77, Erie County, New York",440,426,14,0.031818182
